Business Name,Phone,Address,Website,Website Status,Website Notes,Email,Rating,Review Count,Google Maps URL,Vertical,City,Tags
"Osteopathy Australia","(02) 9410 0099","4/11 Railway St, Chatswood NSW 2067, Australia","http://www.osteopathy.org.au/","poor","No SSL (http only)","","4.6","5","https://maps.google.com/?cid=16576944689698831205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Path To Health -Sydney Practitioners in Chiropractic, Clinical Nutrition, Osteopathy, Remedial Massage Therapy","(02) 9683 7995","66 Redbank Rd, Northmead NSW 2152, Australia","https://www.pathtohealth.com.au/","mediocre","No mobile viewport detected","","4.9","39","https://maps.google.com/?cid=17733160296259205439&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:mediocre, city:sydney, source:google-maps-scraper"
"Rozelle Osteopaths","0425 204 988","33 Tebbutt St, Leichhardt NSW 2040, Australia","http://www.rozelleosteopaths.com.au/","poor","No SSL (http only)","","5","7","https://maps.google.com/?cid=3130588349480261423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Westmead Osteopathic Clinic","(02) 9635 8444","111 Hawkesbury Rd, Westmead NSW 2145, Australia","http://www.westmeadosteoclinic.com.au/","poor","No SSL (http only)","","4.8","5","https://maps.google.com/?cid=11734663032772393299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Mosman Wholistic Health Consultants/Paul Whitman Osteopathy - NOW Healthwise Osteopathy North Sydney","(02) 8376 8738","44 Miller St, North Sydney NSW 2060, Australia","http://mosmanwholistichealthconsultants.com/","poor","No SSL (http only)","","5","18","https://maps.google.com/?cid=5792601813958925410&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Surry Hills Chiropractic & Osteopathic Centre","(02) 9698 4928","476 Cleveland St, Surry Hills NSW 2010, Australia","http://surryhillschiropractic.com.au/","poor","No SSL (http only)","","5","32","https://maps.google.com/?cid=616882879960954442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Body in Balance Osteopathy","0423 098 818","767 Elizabeth St, Zetland NSW 2017, Australia","http://www.bodyinbalanceosteo.com.au/","poor","No SSL (http only)","","5","14","https://maps.google.com/?cid=10668319163233728241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Mosman Osteopathy","(02) 9960 2122","The Cottage, 44 Avenue Rd, Mosman NSW 2088, Australia","http://www.mosmanosteo.com.au/","poor","No SSL (http only)","","5","7","https://maps.google.com/?cid=2085294961438548426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Peter Green Osteopath","(02) 9389 6344","809/251 Oxford St, Bondi Junction NSW 2022, Australia","http://www.petergreenosteopath.com/","poor","No SSL (http only)","","4.6","17","https://maps.google.com/?cid=10628983412059948043&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Marquee Health Clinic","(02) 9299 3557","2/22 Market St, Sydney NSW 2000, Australia","http://www.marqueehealth.com.au/","poor","No SSL (http only)","","5","23","https://maps.google.com/?cid=13136861358686718733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Rejuvenate Healthcare Co - Osteopath Manly","0490 448 796","5 Rialto Ln, Manly NSW 2095, Australia","https://rejuvenateosteopathy.com/","mediocre","No mobile viewport detected","","5","93","https://maps.google.com/?cid=3408085469011932457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:mediocre, city:sydney, source:google-maps-scraper"
"North Shore Osteopaths","(02) 9907 8919","Suite 32/117 Old Pittwater Rd, Brookvale NSW 2100, Australia","http://www.nso.com.au/","poor","No SSL (http only)","","5","5","https://maps.google.com/?cid=10769067603704614466&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Meadowbank Chiropractic","(02) 9807 1944","Suite 101/1 Bay Dr, Meadowbank NSW 2114, Australia","http://www.meadowbankchiropractic.com.au/","poor","No SSL (http only)","","5","41","https://maps.google.com/?cid=17727034957902698720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Hills Osteopaths","(02) 9659 0515","1A/10-12 Old Castle Hill Rd, Castle Hill NSW 2154, Australia","https://www.hillsosteopath.com/","mediocre","No mobile viewport detected","julian@hillsosteopath.com","4.8","17","https://maps.google.com/?cid=6024446674811199095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:mediocre, city:sydney, source:google-maps-scraper"
"Osteopath Vince","0405 258 732","Level 1/17 Randle St, Surry Hills NSW 2010, Australia","http://www.osteopathvince.com.au/","poor","No SSL (http only)","","5","17","https://maps.google.com/?cid=3569213999307072277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Osteopath Inner West | Annandale Osteopathic Centre","(02) 9810 7852","46 Pritchard St, Annandale NSW 2038, Australia","http://www.geoffwardosteo.com.au/","poor","No SSL (http only)","","5","6","https://maps.google.com/?cid=3012283897738675948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Adam Hart Osteopathy - St Leonards Osteopath","0422 649 130","1A Berry Rd, St Leonards NSW 2065, Australia","http://stleonardsosteopathy.com/","poor","No SSL (http only)","","4.9","17","https://maps.google.com/?cid=15505627410758921314&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Harley Place Health","(02) 9389 6344","809/251 Oxford St, Bondi Junction NSW 2022, Australia","http://www.harleyplacehealth.com.au/","poor","No SSL (http only)","","5","12","https://maps.google.com/?cid=7255382153228329777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Blues Point Chiropractic and Osteopathic","(02) 9955 0703","144 Blues Point Rd, McMahons Point NSW 2060, Australia","","no_website","No website listed","","5","7","https://maps.google.com/?cid=9936249864613307103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:no_website, city:sydney, source:google-maps-scraper"
"Christopher Jones Osteopath","(02) 9389 6344","809/251 Oxford St, Bondi Junction NSW 2022, Australia","http://www.chrisjonesosteo.com.au/","poor","No SSL (http only)","","4.9","46","https://maps.google.com/?cid=230265601357786440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"The Movement Philosophy: Osteopathy","0451 979 255","Elixr, 2C, 9 Bronte Rd, Bondi Junction NSW 2022, Australia","http://www.themovementphilosophy.com/","poor","No SSL (http only)","","5","35","https://maps.google.com/?cid=8175972327176150688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Wholistic Medical Centre","(02) 9211 3811","1/17 Randle St, Surry Hills NSW 2010, Australia","http://wholisticmedicalcentre.com.au/","poor","No SSL (http only)","","4.8","198","https://maps.google.com/?cid=9901907558765070818&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Edgecliff Osteopathy","(02) 8036 5557","Level 5/203/233 New South Head Rd, Edgecliff NSW 2027, Australia","http://www.edgecliffosteopath.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=7556035634570254409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Matt Jennings Osteopath","0438 372 002","16 Guilfoyle Ave, Double Bay NSW 2028, Australia","http://www.myosteopath.com.au/","poor","No SSL (http only)","","4.6","9","https://maps.google.com/?cid=9762394873628168085&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Sydney","vertical:clinics, website:poor, city:sydney, source:google-maps-scraper"
"Collins Street Medical Centre - Local Melbourne City Doctors","(03) 8575 6900","7/267 Collins St, Melbourne VIC 3000, Australia","https://collinsstmedicalcentre.com.au/","mediocre","No mobile viewport detected","","4.7","644","https://maps.google.com/?cid=16985540891159644968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"Melbourne City Medical Centre","","68 Lonsdale St, Melbourne VIC 3000, Australia","http://www.melbournecitymedical.com.au/","poor","No SSL (http only)","","4.2","261","https://maps.google.com/?cid=3276838200578123027&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Paramount Medical Clinic","(03) 8627 8500","The Paramount Centre, 9-10/108 Bourke St, Melbourne VIC 3000, Australia","http://www.paramountclinic.com.au/","poor","No SSL (http only)","","4.6","387","https://maps.google.com/?cid=6956892434377070836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne North Medical Clinic","(03) 9328 3383","605 Elizabeth St, North Melbourne VIC 3051, Australia","","no_website","No website listed","","3.7","57","https://maps.google.com/?cid=3607863079600252605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:no_website, city:melbourne, source:google-maps-scraper"
"CBD Doctors Melbourne","(03) 9077 9912","10/53 Queen St, Melbourne VIC 3000, Australia","http://www.cbddoctorsmelbourne.com.au/","poor","No SSL (http only)","","3.8","394","https://maps.google.com/?cid=15885157888920459279&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Top Medical & Cosmetic Hub - TMCH (Swanston St. Medical Centre)","(03) 7046 0890","Suite 314 / Level 3/343 Little Collins St, Melbourne VIC 3000, Australia","http://tmch.com.au/","poor","No SSL (http only)","","4","480","https://maps.google.com/?cid=15552003433134040000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Doctors of South Melbourne","(03) 8579 6838","145 Cecil St, South Melbourne VIC 3205, Australia","https://www.doctorsofsouthmelbourne.com.au/","mediocre","No mobile viewport detected","","4.8","418","https://maps.google.com/?cid=16391964762064194951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"Galleria Medical Centre","(03) 9670 9950","343 Little Collins St, Melbourne VIC 3000, Australia","","no_website","No website listed","","5","7","https://maps.google.com/?cid=6416346453625322265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:no_website, city:melbourne, source:google-maps-scraper"
"Southbank Medical Clinic","(03) 9645 7775","151 Sturt St, Southbank VIC 3006, Australia","http://www.southbankmedicalclinic.com.au/","poor","No SSL (http only)","","4.7","262","https://maps.google.com/?cid=6325485031780575450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Medical Hub @ RMIT","(03) 9999 2778","RMIT University - Melbourne City Campus, Building 8, Level 3/368/374 Swanston St, Melbourne VIC 3000, Australia","https://www.medicalhubrmit.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb","mediocre","No mobile viewport detected","","4.3","334","https://maps.google.com/?cid=1926317510525015010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"La Trobe Street Medical","(03) 9650 0023","Inside TerryWhite Chemmart - Level 1, Melbourne Central, Shop 152/211 La Trobe St, Melbourne VIC 3000, Australia","http://www.ltsmedical.com.au/","poor","No SSL (http only)","","3.1","169","https://maps.google.com/?cid=9668524292249362620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Vita Medical Centre","(03) 9193 6221","375 King St, West Melbourne VIC 3003, Australia","https://www.vitamedicalcentre.com.au/","mediocre","No mobile viewport detected","","3.3","194","https://maps.google.com/?cid=16473299945356730663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"AIM Health Melbourne Student Medical Centre","(03) 9005 2118","Level 1/253 Lonsdale St, Melbourne VIC 3000, Australia","http://www.aimhealth.com.au/","poor","No SSL (http only)","","2.4","109","https://maps.google.com/?cid=6654865675324745585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Victoria Harbour Medical Centre","(03) 9629 1414","850 Collins St, entrance via, Merchant St, Docklands VIC 3008, Australia","http://www.victoriaharbourmedicalcentre.com.au/","poor","No SSL (http only)","","4.6","378","https://maps.google.com/?cid=2777042059575111329&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"The University of Melbourne Health Service","(03) 8344 6904","138-146 Cardigan St, Carlton VIC 3053, Australia","http://services.unimelb.edu.au/health","poor","No SSL (http only)","","2.9","151","https://maps.google.com/?cid=8771323956258381971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"High Street Medical Clinic","(03) 9510 5500","139 High St, Prahran VIC 3181, Australia","http://www.hsmc.com.au/","poor","No SSL (http only)","","4.7","938","https://maps.google.com/?cid=16423151905062807816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"CityMed Medical Centre South Melbourne","(03) 9114 3800","The Clarendon Centre, Shop G19/265 Clarendon St, South Melbourne VIC 3205, Australia","http://www.citymed.com.au/","poor","No SSL (http only)","","4.6","143","https://maps.google.com/?cid=15343907671921396775&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Medical Specialists on Collins","(03) 8102 5888","Level 4/250 Collins St, Melbourne VIC 3000, Australia","http://www.medicalspecialistsoncollins.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=13700849196760231320&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"PrimeCare Medical","(03) 8820 1788","Suite101/538-540 Swanston St, Carlton VIC 3053, Australia","https://www.primecare.au/","poor","Site unreachable (404)","","4.9","192","https://maps.google.com/?cid=94176920165294297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Errol Street Medical Centre","(03) 9329 7011","1/65 Errol St, North Melbourne VIC 3051, Australia","http://www.errolstreetmedicalcentre.com.au/","poor","No SSL (http only)","","4","52","https://maps.google.com/?cid=9794576721382620300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"The Melbourne Sports Medicine Centre","(03) 9650 9372","4/250 Collins St, Melbourne VIC 3000, Australia","","no_website","No website listed","","4.6","124","https://maps.google.com/?cid=6603294067251284972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:no_website, city:melbourne, source:google-maps-scraper"
"Premier Health Partners","(03) 9329 7077","8 Wominjeka Walk, West Melbourne VIC 3003, Australia","http://premierhealthpartners.com.au/","poor","No SSL (http only)","","4.6","63","https://maps.google.com/?cid=2496927481731188815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Inner Melbourne Medicare Urgent Care Clinic","(03) 8593 7050","221 Drummond St, Carlton VIC 3053, Australia","http://www.carltonmedicalandurgentcareclinic.com.au/","poor","No SSL (http only)","","4.3","221","https://maps.google.com/?cid=4376546760129875426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Chase Medical Centre","(03) 9650 5494","9/45 Collins St, Melbourne VIC 3000, Australia","http://www.chasemedicalcentre.com/","poor","No SSL (http only)","","4.7","3","https://maps.google.com/?cid=16201987502435031716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Dr Feng Yang","(03) 9639 9600","68 Lonsdale St, Melbourne VIC 3000, Australia","http://www.melbournecitymedical.com.au/","poor","No SSL (http only)","","4.1","14","https://maps.google.com/?cid=14191740461695255396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Sexual Health Victoria - Melbourne Clinic","1800 013 952","Level 1/94 Elizabeth St, Melbourne VIC 3000, Australia","https://shvic.org.au/","mediocre","No mobile viewport detected","","4.4","121","https://maps.google.com/?cid=4269039722679750240&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"ACU Medical Centre Melbourne","(03) 9953 3762","17 Young St, Fitzroy VIC 3065, Australia","","no_website","No website listed","","4.2","6","https://maps.google.com/?cid=8285657333859326533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:no_website, city:melbourne, source:google-maps-scraper"
"Melbourne Executive Health Centre","(03) 9670 4011","Level 3/393 Little Bourke St, Melbourne VIC 3000, Australia","http://www.mexhc.com.au/","poor","No SSL (http only)","","","","https://maps.google.com/?cid=7585340337136224834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Armadale Family Clinic","(03) 9509 1811","1002/1004 High St, Armadale VIC 3143, Australia","https://familyclinics.com.au/location/armadale/","mediocre","No mobile viewport detected","","4.9","583","https://maps.google.com/?cid=8459873648092709711&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"Bridge Street Clinic","(03) 9646 3551","shop 3/405 Bay St, Port Melbourne VIC 3207, Australia","http://www.bridgestreetclinic.com.au/","poor","No SSL (http only)","","2.2","39","https://maps.google.com/?cid=16507718248056663574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Clarendon Medical","(03) 9960 2800","446 Clarendon St, South Melbourne VIC 3205, Australia","http://www.clarendonmedical.com.au/","poor","No SSL (http only)","","5","9","https://maps.google.com/?cid=14829016120840461292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"International Medical Services","(03) 9639 0050","250 Collins St, Melbourne VIC 3000, Australia","https://www.midtownmedical.com.au/services/international-medical-services","poor","Site unreachable (timeout)","","5","1","https://maps.google.com/?cid=5896570304827379868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Dr. Jason Lee","(03) 9193 6221","375 King St, West Melbourne VIC 3003, Australia","http://www.vitamedicalcentre.com.au/","poor","No SSL (http only)","","4.2","15","https://maps.google.com/?cid=2633679677372116871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Monash Medical Centre","(03) 9594 6666","246 Clayton Rd, Clayton VIC 3168, Australia","https://monashhealth.org/","mediocre","No mobile viewport detected","","2.9","1028","https://maps.google.com/?cid=8708575177292023090&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"DoctorDoctor Melbourne","13 26 60","Suite 2, Level 41/600 Bourke St, Melbourne VIC 3000, Australia","https://www.doctordoctor.com.au/","poor","Site unreachable (404)","","3.3","129","https://maps.google.com/?cid=7218525047829584365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"Telehealth Doctors","1800 012 353","203/62 Hayward Ln, Melbourne VIC 3001, Australia","https://telehealthdoc.com.au/","mediocre","No mobile viewport detected","","2.5","24","https://maps.google.com/?cid=18032772269588770951&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"Family Clinics Caulfield South","(03) 9967 2662","478 Kooyong Rd, Caulfield VIC 3162, Australia","https://familyclinics.com.au/location/caulfield-south/","mediocre","No mobile viewport detected","","4.9","149","https://maps.google.com/?cid=12638733027933381045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:mediocre, city:melbourne, source:google-maps-scraper"
"Dr Hugh Leslie","(03) 9077 9912","10/53 Queen St, Melbourne VIC 3000, Australia","http://www.cbddoctorsmelbourne.com.au/","poor","No SSL (http only)","","5","3","https://maps.google.com/?cid=9142888408154652878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
"CA Clinics (Cannabis Access Clinics)","(02) 5563 0716","250 Collins St, Melbourne VIC 3000, Australia","","no_website","No website listed","","2.2","19","https://maps.google.com/?cid=14776843242334017158&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:no_website, city:melbourne, source:google-maps-scraper"
"Melbourne Dentist Clinic","(03) 9999 9703","Neo200, 200 Spencer St, Melbourne VIC 3000, Australia","https://melbourne.dentist-clinic.com/","poor","Site unreachable (timeout)","","4.8","488","https://maps.google.com/?cid=773818241448779793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","clinics","Melbourne","vertical:clinics, website:poor, city:melbourne, source:google-maps-scraper"
