Business Name,Phone,Address,Website,Website Status,Website Notes,Email,Rating,Review Count,Google Maps URL,Vertical,City,Tags
"Tommy's Barbershop","0450 400 774","34A Ross St, Forest Lodge NSW 2037, Australia","","no_website","No website listed","","4.9","188","https://maps.google.com/?cid=13146319697681797241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:no_website, city:sydney, source:google-maps-scraper"
"JC BARBER PEC","(02) 9569 9686","3/464-480 Kent St, Sydney NSW 2000, Australia","","no_website","No website listed","","5","229","https://maps.google.com/?cid=8402710127814007972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:no_website, city:sydney, source:google-maps-scraper"
"Barber's Palace","(02) 8068 3300","Shop 2/210/216 Victoria Rd, Gladesville NSW 2111, Australia","http://www.barberspalace.com.au/","poor","No SSL (http only)","","4.9","116","https://maps.google.com/?cid=16267390404733097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:poor, city:sydney, source:google-maps-scraper"
"The Mens Grooming - Quay Quarter Lanes(Circular Quay)","(02) 9247 3227","16 Loftus St, Sydney NSW 2000, Australia","https://themensgrooming.com.au/","mediocre","No mobile viewport detected","","4.8","185","https://maps.google.com/?cid=12637867729003351703&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:mediocre, city:sydney, source:google-maps-scraper"
"Barber Essentials Sydney","0415 588 557","Shop 1/818/820 George St, Chippendale NSW 2000, Australia","","no_website","No website listed","","4.6","158","https://maps.google.com/?cid=9239982975694001467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:no_website, city:sydney, source:google-maps-scraper"
"TREY ALEXANDER | MASTER BARBER","","261 Harris St, Pyrmont NSW 2009, Australia","http://treyalexander.com.au/","poor","No SSL (http only)","","5","246","https://maps.google.com/?cid=7790538110738903476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:poor, city:sydney, source:google-maps-scraper"
"THE BARBERHOOD","(02) 9247 4583","1 O'Connell St, Sydney NSW 2000, Australia","http://barberhood.com.au/","poor","No SSL (http only)","","4.5","214","https://maps.google.com/?cid=1831542100241895390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:poor, city:sydney, source:google-maps-scraper"
"Jack Rabbit Slims Barbershop","0417 766 659","3b Roslyn St, Potts Point NSW 2011, Australia","http://longlivetherabbit.com/","poor","No SSL (http only)","","4.9","345","https://maps.google.com/?cid=7662628741024438496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:poor, city:sydney, source:google-maps-scraper"
"Barbers Republic co.","0430 081 339","Suite 1/75 King St, Sydney NSW 2000, Australia","","no_website","No website listed","","4.7","219","https://maps.google.com/?cid=4461634046394976091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:no_website, city:sydney, source:google-maps-scraper"
"Barber 383","(02) 9262 5509","5/383 Kent St, Sydney NSW 2000, Australia","https://cuelook.com/b383","mediocre","Very thin site (minimal content)","","4.8","266","https://maps.google.com/?cid=11637339542880361323&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Sydney","vertical:salons, website:mediocre, city:sydney, source:google-maps-scraper"
"D&Y Hair Design Bourke Street CBD","(03) 9639 8883","146 Bourke St, Melbourne VIC 3000, Australia","http://www.dyhairdesign.com.au/","poor","No SSL (http only)","","4.8","733","https://maps.google.com/?cid=10579935461486352309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Aery Salon","0423 791 941","on CBD Merigold on Collins, 13/243 Collins St, Melbourne VIC 3000, Australia","http://aerysalon.com.au/","poor","No SSL (http only)","","4.8","1088","https://maps.google.com/?cid=10185585297024382883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"VIJU SALON","0478 036 009","124 Little Lonsdale St, Melbourne VIC 3000, Australia","http://www.vijusalon.com/","poor","No SSL (http only)","","4.8","1088","https://maps.google.com/?cid=16317067610456462000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Le Ciel Hair Salon","0449 705 547","259 Queensberry St, Carlton VIC 3053, Australia","https://www.fresha.com/book-now/leciel-salon-i1x1lx5p/all-offer?pId=1099852","mediocre","No mobile viewport detected","","4.9","1571","https://maps.google.com/?cid=7687618470617598694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:mediocre, city:melbourne, source:google-maps-scraper"
"Hair Hada","0434 595 254","53 Peel St, West Melbourne VIC 3003, Australia","http://www.hairhada.com.au/","poor","No SSL (http only)","","4.9","436","https://maps.google.com/?cid=7949036716006705348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Freshhh salon","0492 972 318","2 Rankins Ln, Melbourne VIC 3000, Australia","","no_website","No website listed","","5","207","https://maps.google.com/?cid=12916574495255419517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"Saint Louie Hair","(03) 9650 1001","26 Russell Pl, Melbourne VIC 3000, Australia","http://www.saintlouiehair.com.au/","poor","No SSL (http only)","","4.6","100","https://maps.google.com/?cid=15218372323407781644&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Q Hair Melbourne","0422 056 250","3/237 Exhibition St, Melbourne VIC 3000, Australia","","no_website","No website listed","","4.8","251","https://maps.google.com/?cid=13289895251702043789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"Afeat Hair Salon","(03) 9008 4539","Shop 3a, Church Lane, 500 Collins St, Melbourne VIC 3000, Australia","https://afeat.com.au/","mediocre","No mobile viewport detected","","4.9","287","https://maps.google.com/?cid=3600155984588015562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:mediocre, city:melbourne, source:google-maps-scraper"
"Franck Provost Melbourne CBD Hair Salon","(03) 7046 3721","Shop 9, The Strand, 250 Elizabeth St, Melbourne VIC 3000, Australia","https://salons.franckprovost.com.au/en/hairdresser/australia-61/australia/melbourne/franck-provost-5795","mediocre","No mobile viewport detected","","4.7","523","https://maps.google.com/?cid=13831782644650605215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:mediocre, city:melbourne, source:google-maps-scraper"
"Two Birds Hair & Beauty Salon","(03) 9017 6875","353 Exhibition St, Melbourne VIC 3000, Australia","http://twobirdshairandbeautysalon.com/","poor","No SSL (http only)","","4.5","309","https://maps.google.com/?cid=13478065330918792946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Maison Tsumiki","0491 205 299","Emporium Melbourne, shop-107/287 Lonsdale St, Melbourne VIC 3000, Australia","http://www.maisontsumiki.com/","poor","No SSL (http only)","","4.7","337","https://maps.google.com/?cid=16430716748943164936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Devoue Hair","(03) 9042 0420","AU VIC Melbourne, 437 Little Bourke St, Melbourne VIC 3000, Australia","http://www.devouehair.com.au/","poor","No SSL (http only)","","4.8","137","https://maps.google.com/?cid=16666577214328606821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Telleish Hair Studio","(03) 9645 2631","G01/89 Gladstone St, South Melbourne VIC 3205, Australia","http://www.telleishhairstudio.com.au/","poor","No SSL (http only)","","4.8","413","https://maps.google.com/?cid=7695381736788332791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Inspire Me Hair Artistry","(03) 9328 1137","61 Errol St, North Melbourne VIC 3051, Australia","http://inspiremehairartistry.com.au/","poor","No SSL (http only)","","4.9","410","https://maps.google.com/?cid=971838780086571635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Soul Hair CBD","0421 115 088","1/359 Lonsdale St, Melbourne VIC 3000, Australia","http://www.facebook.com/soulhairmelb","poor","No SSL (http only)","","4.6","374","https://maps.google.com/?cid=15757184273729723800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Privé Hair Organics","(03) 4052 1320","1/259 Coventry St, South Melbourne VIC 3205, Australia","http://www.privehairorganics.com.au/","poor","No SSL (http only)","","4.9","415","https://maps.google.com/?cid=1262109146812944947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"LUXM Hair Salon China Town - Haircut, Hair Color, Perm, Hairdresser","(03) 9191 2222","Shop 11/206 Bourke St, Melbourne VIC 3000, Australia","http://luxmsalons.com/","poor","No SSL (http only)","","4.9","375","https://maps.google.com/?cid=12405832723848173596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"SALON A BY K","0424 257 200","29/31 Somerset Pl, Melbourne VIC 3000, Australia","http://salonabyk.gettimely.com/","poor","No SSL (http only)","","5","134","https://maps.google.com/?cid=2379400031658291066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"K Concept","0435 924 264","259 Russell St, Melbourne VIC 3000, Australia","http://kconcept.com.au/","poor","No SSL (http only)","","4.3","408","https://maps.google.com/?cid=16713400664541203387&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Miss Page Aveda Salon","(03) 9994 5787","Suite 406/220 Collins St, Melbourne VIC 3000, Australia","http://www.misspagesalon.com/","poor","No SSL (http only)","","5","48","https://maps.google.com/?cid=6044474850234551582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"PALA SALON","0491 205 299","Maison Tsumiki, Level 1/287 Lonsdale St, Melbourne VIC 3000, Australia","http://www.palasalon.com.au/","poor","No SSL (http only)","","4.6","91","https://maps.google.com/?cid=1652017772082755268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Hair Salon FIFTEEN","0411 777 116","12/15 St Mangos Ln, Docklands VIC 3008, Australia","http://www.hairsalonfifteen.com/","poor","No SSL (http only)","","4.9","300","https://maps.google.com/?cid=2278568704698567114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Just Cuts Melbourne Central","(03) 9650 6070","Shop LG 26/211 La Trobe St, Melbourne VIC 3000, Australia","http://www.justcuts.com.au/","poor","No SSL (http only)","","4","952","https://maps.google.com/?cid=1888202831775396982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"999 Haircuts (formerly WHO Salon)","0420 723 757","402 Lonsdale St, Melbourne VIC 3000, Australia","","no_website","No website listed","","4.7","176","https://maps.google.com/?cid=12244122981604401722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"Foresta Hair Salon - A’Beckett Street","(03) 8589 9789","Ground floor, 71/73 A'Beckett St, Melbourne VIC 3000, Australia","https://foresta.com.au/","poor","Site unreachable (timeout)","","4.6","153","https://maps.google.com/?cid=7536024793570279679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Ribbon Hair Queens Place","0411 748 013","first floor, 370 Queen St, Melbourne VIC 3000, Australia","http://www.ribbonhairqueensplace.com/","poor","No SSL (http only)","","4.8","462","https://maps.google.com/?cid=5734930821244078131&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"The Distinctive Dame","(03) 9640 0555","Level 8, Suite 805/220 Collins St, Melbourne VIC 3000, Australia","http://thedistinctivedame.com.au/","poor","No SSL (http only)","","5","164","https://maps.google.com/?cid=13691549724097329125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Salon21 Hair","0476 102 979","228 A'Beckett St, West Melbourne VIC 3000, Australia","http://www.salon21hair.com/","poor","No SSL (http only)","","5","46","https://maps.google.com/?cid=10649671457669976578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Bradley Rose Hair","0404 753 536","Level 9, Suite 902/220 Collins St, Melbourne VIC 3000, Australia","http://www.bradleyrosehair.com.au/","poor","No SSL (http only)","","5","93","https://maps.google.com/?cid=13566275551199349457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Joey Scandizzo Salon","(03) 9827 7503","168/172 Toorak Rd, South Yarra VIC 3141, Australia","http://www.joeyscandizzo.com.au/","poor","No SSL (http only)","","4.3","322","https://maps.google.com/?cid=1176064267571772349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"VIJU SALON","0478 036 009","124 Little Lonsdale St, Melbourne VIC 3000, Australia","http://www.vijusalon.com/","poor","No SSL (http only)","","4.8","1088","https://maps.google.com/?cid=16317067610456462000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Aery Salon","0423 791 941","on CBD Merigold on Collins, 13/243 Collins St, Melbourne VIC 3000, Australia","http://aerysalon.com.au/","poor","No SSL (http only)","","4.8","1088","https://maps.google.com/?cid=10185585297024382883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"D&Y Hair Design Bourke Street CBD","(03) 9639 8883","146 Bourke St, Melbourne VIC 3000, Australia","http://www.dyhairdesign.com.au/","poor","No SSL (http only)","","4.8","733","https://maps.google.com/?cid=10579935461486352309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Two Birds Hair & Beauty Salon","(03) 9017 6875","353 Exhibition St, Melbourne VIC 3000, Australia","http://twobirdshairandbeautysalon.com/","poor","No SSL (http only)","","4.5","309","https://maps.google.com/?cid=13478065330918792946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"The Distinctive Dame","(03) 9640 0555","Level 8, Suite 805/220 Collins St, Melbourne VIC 3000, Australia","http://thedistinctivedame.com.au/","poor","No SSL (http only)","","5","164","https://maps.google.com/?cid=13691549724097329125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Tana Beauty","0406 933 114","Level 8 Suite 5/92-94 Elizabeth St, Melbourne VIC 3000, Australia","http://www.tanabeauty.com.au/","poor","No SSL (http only)","","4.9","237","https://maps.google.com/?cid=9289057524261083487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Freshhh salon","0492 972 318","2 Rankins Ln, Melbourne VIC 3000, Australia","","no_website","No website listed","","5","207","https://maps.google.com/?cid=12916574495255419517&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"Beauty Moah","0432 650 892","805/125-133 Swanston St, Melbourne VIC 3000, Australia","https://beautymoahmelbourn.wixsite.com/beauty-moah-1","poor","Hosted on wixsite.com","","4.8","152","https://maps.google.com/?cid=7028978522285403018&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Jenny House Hair and Makeup","0433 836 779","Mid City Arcade Lt Bourke Entrance,Shop29, 187 Little Bourke St, Melbourne VIC 3000, Australia","http://jennyhouse.com.au/","poor","No SSL (http only)","","4.8","196","https://maps.google.com/?cid=17800205817359396176&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"LashMap beauty studio","0450 096 817","Suite 1, Level 10/1 Elizabeth St, Melbourne VIC 3000, Australia","https://lashmapbeautystudio.com/home","mediocre","Very thin site (minimal content)","","5","66","https://maps.google.com/?cid=13399185423698339647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:mediocre, city:melbourne, source:google-maps-scraper"
"Q Hair Melbourne","0422 056 250","3/237 Exhibition St, Melbourne VIC 3000, Australia","","no_website","No website listed","","4.8","251","https://maps.google.com/?cid=13289895251702043789&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"Privé Hair Organics","(03) 4052 1320","1/259 Coventry St, South Melbourne VIC 3205, Australia","http://www.privehairorganics.com.au/","poor","No SSL (http only)","","4.9","415","https://maps.google.com/?cid=1262109146812944947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"LUXM Hair Salon China Town - Haircut, Hair Color, Perm, Hairdresser","(03) 9191 2222","Shop 11/206 Bourke St, Melbourne VIC 3000, Australia","http://luxmsalons.com/","poor","No SSL (http only)","","4.9","375","https://maps.google.com/?cid=12405832723848173596&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Maison Tsumiki","0491 205 299","Emporium Melbourne, shop-107/287 Lonsdale St, Melbourne VIC 3000, Australia","http://www.maisontsumiki.com/","poor","No SSL (http only)","","4.7","337","https://maps.google.com/?cid=16430716748943164936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Devoue Hair","(03) 9042 0420","AU VIC Melbourne, 437 Little Bourke St, Melbourne VIC 3000, Australia","http://www.devouehair.com.au/","poor","No SSL (http only)","","4.8","137","https://maps.google.com/?cid=16666577214328606821&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Beauty Care Clinic","0424 586 096","Suite 903, Level 9/343 Little Collins St, Melbourne VIC 3000, Australia","https://www.beautycareclinic.au/","mediocre","No mobile viewport detected","","5","199","https://maps.google.com/?cid=899747126768967768&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:mediocre, city:melbourne, source:google-maps-scraper"
"AN EXPERIENCE BEAUTY CLINIC Facials Melbourne Environ Skincare Microdermabrasion","0401 139 754","Level 2 Suite 2.11/365 Little Collins St, Melbourne VIC 3000, Australia","http://anexperiencebeautyclinic.com/","poor","No SSL (http only)","","4.9","186","https://maps.google.com/?cid=15732023438837280890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"BEAUTY'L","0424 205 222","AU 3000, LEVEL 1/322 Little Lonsdale St, Melbourne VIC 3000, Australia","http://beautyl.as.me/","poor","No SSL (http only)","","4.8","283","https://maps.google.com/?cid=1314262268735363781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"SALON A BY K","0424 257 200","29/31 Somerset Pl, Melbourne VIC 3000, Australia","http://salonabyk.gettimely.com/","poor","No SSL (http only)","","5","134","https://maps.google.com/?cid=2379400031658291066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Miss Page Aveda Salon","(03) 9994 5787","Suite 406/220 Collins St, Melbourne VIC 3000, Australia","http://www.misspagesalon.com/","poor","No SSL (http only)","","5","48","https://maps.google.com/?cid=6044474850234551582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Roi Hair And Beauty","(03) 9650 0500","300 Lonsdale St, Melbourne VIC 3000, Australia","","no_website","No website listed","","4.4","118","https://maps.google.com/?cid=5286453855595856215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"PALA SALON","0491 205 299","Maison Tsumiki, Level 1/287 Lonsdale St, Melbourne VIC 3000, Australia","http://www.palasalon.com.au/","poor","No SSL (http only)","","4.6","91","https://maps.google.com/?cid=1652017772082755268&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Lalulash.Beauty","0448 897 311","Level1/34/36 Block Pl, Melbourne VIC 3000, Australia","","no_website","No website listed","","4.9","214","https://maps.google.com/?cid=4465927373912482437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:no_website, city:melbourne, source:google-maps-scraper"
"Inspire Me Hair Artistry","(03) 9328 1137","61 Errol St, North Melbourne VIC 3051, Australia","http://inspiremehairartistry.com.au/","poor","No SSL (http only)","","4.9","410","https://maps.google.com/?cid=971838780086571635&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:poor, city:melbourne, source:google-maps-scraper"
"Afeat Hair Salon","(03) 9008 4539","Shop 3a, Church Lane, 500 Collins St, Melbourne VIC 3000, Australia","https://afeat.com.au/","mediocre","No mobile viewport detected","","4.9","287","https://maps.google.com/?cid=3600155984588015562&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","salons","Melbourne","vertical:salons, website:mediocre, city:melbourne, source:google-maps-scraper"
