Business Name,Phone,Address,Website,Website Status,Website Notes,Email,Rating,Review Count,Google Maps URL,Vertical,City,Tags
"Voice Medicine Australia","(03) 9416 0633","151 Wellington Parade S, East Melbourne VIC 3002, Australia","http://www.voicemedicineaustralia.com/","poor","No SSL (http only)","","4.6","5","https://maps.google.com/?cid=16889179890730368490&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Tilegne Therapy: Speech Pathologist Footscray Melbourne","(03) 9067 6888","17 Pickett St, Footscray VIC 3011, Australia","https://tilegnetherapy.com.au/speech-therapists-melbourne/#","mediocre","No mobile viewport detected","","4.4","5","https://maps.google.com/?cid=17699422358774965509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Aviva Bloumis Speech Pathologist","0414 250 821","16a Stratford Ave, Bentleigh East VIC 3165, Australia","","no_website","No website listed","","5","12","https://maps.google.com/?cid=929329348632107949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:no_website, city:melbourne, source:google-maps-scraper"
"Melbourne Voice Lab","0410 517 781","490 South Rd, Moorabbin VIC 3189, Australia","http://www.melbournevoicelab.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=1307769723759024699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Talk & Learn Speech Pathology Services","(03) 9018 9773","24 Royal Cres, Camberwell VIC 3124, Australia","http://www.talkandlearn.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=6864223657895817112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Ivanhoe Speech Therapy","(03) 9111 5767","1/279 Lower Heidelberg Rd, Ivanhoe East VIC 3079, Australia","http://www.ivanhoespeech.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=17065095208381714773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Malvern Speech Pathology","(03) 9947 5444","59 Waverley Rd, Malvern East VIC 3144, Australia","http://www.malvernspeechpathology.com.au/","poor","No SSL (http only)","","4.5","8","https://maps.google.com/?cid=16184066821502336599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Smart Talking Speech Pathology","1300 770 541","515 Hampton St, Hampton VIC 3188, Australia","http://smarttalkingsp.com.au/","poor","No SSL (http only)","","5","5","https://maps.google.com/?cid=13303494152887712518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Brenda Carey Speech Pathology: Malvern East","(03) 9571 5843","199 Waverley Rd, Malvern East VIC 3145, Australia","http://mystutteringspecialist.com/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=10432730620725516974&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Sound Adventures Speech Pathology","0493 801 301","Unit 2/458 Sydney Rd, Brunswick VIC 3056, Australia","http://soundadventures.com.au/","poor","No SSL (http only)","","5","8","https://maps.google.com/?cid=6209059543800544558&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Scribble Children's Therapy","(03) 8308 1946","2 Pascoe Vale Rd, Moonee Ponds VIC 3039, Australia","http://www.scribblechildrenstherapy.com.au/","poor","No SSL (http only)","","4.7","47","https://maps.google.com/?cid=13382880075386497427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Speech Pathology St Kilda and Melbourne","0451 491 985","Suite 409/1 Queens Rd, Melbourne VIC 3004, Australia","http://www.speechpathologystkilda.com/","poor","No SSL (http only)","","","","https://maps.google.com/?cid=10581645724009792822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne Speech and Language Services","0498 088 893","U6/50-54 Robinson St, Dandenong VIC 3175, Australia","http://www.msls.com.au/","poor","No SSL (http only)","","3.7","3","https://maps.google.com/?cid=7276458497225189443&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Speech Pathology Services Victoria - Coburg","0402 359 007","163 Nicholson St, Coburg VIC 3058, Australia","","no_website","No website listed","","4","4","https://maps.google.com/?cid=8135962925443560238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:no_website, city:melbourne, source:google-maps-scraper"
"Tanya Boyd Speech Pathology","0407 554 070","61 Wyong St, Keilor East VIC 3033, Australia","http://www.tanyaboydspeech.com.au/","poor","No SSL (http only)","","4.3","12","https://maps.google.com/?cid=7677203196953188662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Spark Speech Pathology","0422 295 513","643/645 Glen Huntly Rd, Caulfield South VIC 3162, Australia","http://sparkspeechpathology.com/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=7464328026126966224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"The Little Bookworm Speech Pathology for Children","(03) 9878 2578","323 Springvale Rd, Forest Hill VIC 3131, Australia","http://www.thelittlebookworm.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=16675465724550125842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Speech Ease Speech Pathology","(03) 8645 3747","Unit 316/101 Overton Rd, Williams Landing VIC 3027, Australia","http://www.speechease.com.au/","poor","No SSL (http only)","","4","5","https://maps.google.com/?cid=7278118826336456744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Soar Speech Pathology","0403 886 822","65 Droop St, Footscray VIC 3011, Australia","http://soarsp.com/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=2132106451329372788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Western Speech Pathology","0411 139 523","155 Railway Ave, Laverton VIC 3028, Australia","http://westernspeech.com.au/","poor","No SSL (http only)","","5","1","https://maps.google.com/?cid=478599314992176404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne CBD Psychology","0458 463 097","530 Little Collins St, Melbourne VIC 3000, Australia","http://www.melbournecbdpsychology.com.au/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=12375490390093533868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"East Melbourne Psychology","(03) 9639 2866","1/23 Lansdowne St, East Melbourne VIC 3002, Australia","http://www.eastmelbournepsychology.com.au/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=1042202668588633714&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Spencer Street Psychology","(03) 7038 0980","Office 101/393 Spencer St, West Melbourne VIC 3003, Australia","http://spencerstreetpsychology.com.au/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=5401955136576190274&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"The Talk Shop - Counselling and Psychology","1300 224 665","Suite 115, Level 1/343 Little Collins St, Melbourne VIC 3000, Australia","https://www.thetalkshop.com.au/the-talk-shop-locations/melbourne-cbd-bulk-billing-psychologist/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=little-collins","mediocre","No mobile viewport detected","","4.5","230","https://maps.google.com/?cid=13131268736016550368&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Psylegal Psychology","1300 792 209","2/488 Bourke St, Melbourne VIC 3000, Australia","https://psylegal.com.au/?utm_source=GMB+&utm_medium=GMB&utm_campaign=GMB+Tracking","mediocre","No mobile viewport detected","","5","6","https://maps.google.com/?cid=7124200364913612424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Inner Collective Psychology","(03) 9917 3069","Suite 2.01, Level 2/13 - 15 Hardware Ln, Melbourne VIC 3000, Australia","http://www.innercollective.com.au/","poor","No SSL (http only)","","4.4","7","https://maps.google.com/?cid=12725909652286463806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Mindview Psychology","(03) 9052 4365","48/12 Collins St, Melbourne VIC 3000, Australia","http://www.mindviewpsychology.com.au/","poor","No SSL (http only)","","3.6","11","https://maps.google.com/?cid=14378120477346217607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"The Melbourne Centre of Psychotherapy","0431 552 791","155 Dorcas St, South Melbourne VIC 3205, Australia","http://melbourne-psychotherapy-consultancy.com.au/","poor","No SSL (http only)","","4.2","20","https://maps.google.com/?cid=15762297806989301487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Reimagine Psychology","(03) 8330 5588","3 Howard St, West Melbourne VIC 3003, Australia","http://reimaginepsychology.melbourne/","poor","No SSL (http only)","","4.6","10","https://maps.google.com/?cid=8063833218116255905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Live Your Story Counselling & Psychotherapy","(03) 9015 9595","177 Roden St, West Melbourne VIC 3003, Australia","http://www.liveyourstory.com.au/","poor","No SSL (http only)","","4.9","58","https://maps.google.com/?cid=15243210839637458502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne Counselling","(03) 9909 7020","SUITE 201/530 Little Collins St, Melbourne VIC 3000, Australia","http://melbournecounselling.org/","poor","No SSL (http only)","","5","2","https://maps.google.com/?cid=14619568054673587396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Foundation Psychology Melbourne","(03) 9039 2177","Level 1/66 Whitehorse Rd, Deepdene VIC 3103, Australia","http://foundationpsychology.com.au/","poor","No SSL (http only)","","4.7","20","https://maps.google.com/?cid=7877578206772512863&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne Psychology & Counselling","(03) 9005 1769","85 Moreland Rd, Coburg VIC 3058, Australia","http://www.melbournepsychologyandcounselling.com.au/","poor","No SSL (http only)","","3.8","15","https://maps.google.com/?cid=2234771640617106283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Vida Psychology","(03) 9328 3636","13/13-21 Vale St, North Melbourne VIC 3051, Australia","http://www.vidapsychology.com.au/","poor","No SSL (http only)","","4.2","9","https://maps.google.com/?cid=8891428752636768477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Counselling in Melbourne","1300 967 734","Suite 903/530 Little Collins St, Melbourne VIC 3000, Australia","https://www.counsellinginmelbourne.com.au/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","mediocre","No mobile viewport detected","","3.8","13","https://maps.google.com/?cid=8937352078897461615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"VCPS - Victorian Counselling & Psychological Services","(03) 9419 7172","62 Wellington Parade, East Melbourne VIC 3002, Australia","http://www.vcps.com.au/","poor","No SSL (http only)","","4.1","20","https://maps.google.com/?cid=17715019604409463054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Ethos Psychology","0412 239 759","The Ethos Centre, 169 Park St, South Melbourne VIC 3205, Australia","http://www.ethospsychology.org/","poor","No SSL (http only)","","4.4","17","https://maps.google.com/?cid=8577940339991610838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Connected Minds Psychology","0414 722 343","Level 1/79 Little Oxford St, Collingwood VIC 3066, Australia","http://www.connectedminds.com.au/","poor","No SSL (http only)","","4.8","18","https://maps.google.com/?cid=17276613077512100824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Psychology Associates Melbourne","(03) 9539 4941","Darling Terrace, 145 Drummond St, Carlton VIC 3053, Australia","","no_website","No website listed","","5","1","https://maps.google.com/?cid=1644225271082781607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:no_website, city:melbourne, source:google-maps-scraper"
"Positive Solutions Psychological Services","(03) 9225 5150","Level 31/120 Collins St, Melbourne VIC 3000, Australia","http://www.positiveso.com.au/","poor","No SSL (http only)","","5","4","https://maps.google.com/?cid=9459876351373281493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"VCPS - Victorian Counselling & Psychological Services","(03) 9419 7172","F3, QV, 23 Swanston St, Melbourne VIC 3000, Australia","https://vcps.com.au/","mediocre","No mobile viewport detected","","4.2","5","https://maps.google.com/?cid=16142451138658052905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Aviiara Health Psychology","(03) 7076 3400","Level 1/62 Wellington Parade, East Melbourne VIC 3002, Australia","https://aviiarahealth.com.au/","mediocre","No mobile viewport detected","","5","6","https://maps.google.com/?cid=5121805941595164482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Melbourne Psychology Clinic - Dr Jarred Pennington","0403 761 115","Level 19,Como Tower/644 Chapel St, South Yarra VIC 3141, Australia","http://melbournepsychologyclinic.com/","poor","No SSL (http only)","","4.2","5","https://maps.google.com/?cid=8663507695858610956&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne Psychology Clinic","0403 761 115","Dr Jarred Pennington Clinical Psychologist Lev 19, Como TOWER, 644 Chapel St, South Yarra VIC 3141, Australia","https://melbournepsychologyclinic.com/","poor","Site unreachable (timeout)","","4","3","https://maps.google.com/?cid=9989060171026558297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne Health Psychology Centre","0414 746 567","Studio 207/282 Collins St, Melbourne VIC 3000, Australia","http://www.mhpc.com.au/","poor","No SSL (http only)","","","","https://maps.google.com/?cid=3619881080468647501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"South Melbourne Psychology","(03) 9696 2432","140 Albert Rd, South Melbourne VIC 3205, Australia","http://www.southmelbournepsychology.com.au/","poor","No SSL (http only)","","3.8","5","https://maps.google.com/?cid=16933415731978373361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Peaceful Mind Psychology","1300 766 870","91 Riversdale Rd, Hawthorn VIC 3122, Australia","https://www.peacefulmind.com.au/","mediocre","No mobile viewport detected","","4.5","15","https://maps.google.com/?cid=13432253268357374681&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Counselling Melbourne Clinic","0488 857 688","47 Fitzroy St, St Kilda VIC 3182, Australia","https://ronnieadamowicz.com/","mediocre","No mobile viewport detected","","5","27","https://maps.google.com/?cid=5509415682437458188&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Melbourne Integrated Psychology","0481 832 091","11/520 Victoria St, North Melbourne VIC 3051, Australia","http://www.integratedpsychology.com.au/","poor","No SSL (http only)","","","","https://maps.google.com/?cid=13246006989730711411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Evans Psychology","0499 925 355","Suite 1012/530 Little Collins St, Melbourne VIC 3000, Australia","http://www.revanspsychology.com.au/","poor","No SSL (http only)","","","","https://maps.google.com/?cid=18123391878220128902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Person Centred Psychology & Allied Health","(03) 9645 5677","183 Bank St, South Melbourne VIC 3205, Australia","http://pcpsychology.com.au/","poor","No SSL (http only)","","3.9","10","https://maps.google.com/?cid=11768782111627264411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Melbourne Wellbeing Group","(03) 9882 8874","613 Canterbury Rd, Surrey Hills VIC 3127, Australia","http://www.melbournewellbeinggroup.com.au/","poor","No SSL (http only)","","3.9","7","https://maps.google.com/?cid=12981513056010144890&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Clinical Psychology Melbourne","0493 582 732","165 Drummond St, Carlton VIC 3053, Australia","http://clinicalpsychologymelbourne.com.au/","poor","No SSL (http only)","","","","https://maps.google.com/?cid=14217057430575630392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Shaw Psychology","(03) 9969 2190","502, Level 5, Suite 2/365 Little Collins St, Melbourne VIC 3000, Australia","http://www.shawpsychology.com/","poor","No SSL (http only)","","4.7","12","https://maps.google.com/?cid=15029983258591038041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"The Support Pages","1300 182 192","90/3 Albert Coates Ln, Melbourne VIC 3000, Australia","https://mymindhub.com/","mediocre","No mobile viewport detected","","4.8","19","https://maps.google.com/?cid=10412698461472983539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Melanie McGrice","","St Kilda Road Towers, Suite 315, Level 3/1 Queens Rd, Melbourne VIC 3004, Australia","https://www.melaniemcgrice.com.au/","mediocre","No mobile viewport detected","","5","24","https://maps.google.com/?cid=2784276494948714306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Nutrition Melbourne","0404 502 666","Ground Floor, 64 Harcourt St, North Melbourne VIC 3051, Australia","http://www.nutritionmelbourne.com.au/","poor","No SSL (http only)","","5","7","https://maps.google.com/?cid=9231822449840445492&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"TheNutritionist (Melbourne Dietitian & Nutritionist - Mark Surdut)","0404 043 563","13 Normanby Rd, Caulfield VIC 3161, Australia","http://www.thenutritionist.com.au/","poor","No SSL (http only)","","4.8","49","https://maps.google.com/?cid=5424507565771179777&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"eDiet - Health & Nutrition","0435 783 654","Level 4/150 Albert Rd, South Melbourne VIC 3205, Australia","http://www.ediet.net.au/","poor","No SSL (http only)","","5","31","https://maps.google.com/?cid=8286297858443196369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"NutriBlooms Blackburn","0431 189 792","21a Railway Rd, Blackburn VIC 3130, Australia","http://www.nutriblooms.com.au/","poor","No SSL (http only)","","5","107","https://maps.google.com/?cid=1631660118393958238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:poor, city:melbourne, source:google-maps-scraper"
"Nutrition Plus","","St Kilda Road Towers, Suite 315, Level 3/1 Queens Rd, Melbourne VIC 3004, Australia","https://nutritionplus.com.au/","mediocre","No mobile viewport detected","","4.6","10","https://maps.google.com/?cid=13056993460531701023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Nutrition Solutions Victoria","(03) 9417 4087","62 Wellington Parade, East Melbourne VIC 3002, Australia","https://nutritionsolutionsvictoria.com.au/","mediocre","No mobile viewport detected","","5","6","https://maps.google.com/?cid=14235560190483272862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
"Energie Natural Health Melbourne","(03) 8751 5271","3/24-26 Francis St, Melbourne VIC 3000, Australia","https://nutritionistsmelbourne.com.au/","mediocre","No mobile viewport detected","","5","2","https://maps.google.com/?cid=9102355087326372934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","allied_health","Melbourne","vertical:allied_health, website:mediocre, city:melbourne, source:google-maps-scraper"
